"g.ML0.05" "g.ML0.01" "g.ML0.005" "g.ML0.001" "g.tau0.05" "g.tau0.01" "g.tau0.005" "g.tau0.001" "g.new0.05" "g.new0.01" "g.new0.005" "g.new0.001" "c.ML0.05" "c.ML0.01" "c.ML0.005" "c.ML0.001" "c.tau0.05" "c.tau0.01" "c.tau0.005" "c.tau0.001" "c.new0.05" "c.new0.01" "c.new0.005" "c.new0.001" "f.ML0.05" "f.ML0.01" "f.ML0.005" "f.ML0.001" "f.tau0.05" "f.tau0.01" "f.tau0.005" "f.tau0.001" "f.new0.05" "f.new0.01" "f.new0.005" "f.new0.001" "theta.F.ML" "theta.G.ML" "theta.C.ML" "theta.F.tau" "theta.G.tau" "theta.C.tau" "theta.F.new" "theta.G.new" "theta.C.new" "loglik.Fr" "loglik.Gu" "loglik.Cl" "time.Frank" "time.Gumbel" "time.Clayton" "L.real.left" "data.time.part" "p.F" "p.G" "p.C"
-399.859758368522 -594.424408116053 -706.693375748003 -879.0180476518 -367.845406627562 -578.475306345437 -654.292631205116 -902.829401703615 -372.921636705657 -592.85585232758 -688.502453573907 -859.507835936705 -410.003084705924 -595.620560605496 -716.213944077602 -936.338185988133 -396.926607547316 -693.944597788411 -801.961285394265 -965.747349575067 -430.626708250803 -672.604098274246 -783.639984610041 -967.310010201065 -394.836170128111 -568.226850475518 -612.28888268695 -692.238863585583 -406.287587464802 -564.42774232001 -648.182421292966 -699.894505894405 -397.364250992527 -582.654263995324 -624.611695988542 -783.982261282371 4.25514542006195 1.6182579739211 0.87221872176502 3.97553310273164 1.62951234958835 1.25902469917669 4.18042384674941 1.62701075259937 1.25883148939777 46.148715030155 46.6044272782603 35.264425653051 40.4199999999837 73.5800000000163 39.7699999999604 120.420000000001 2014 0.732767232767233 0.222277722277714 0.000499500499500747
-334.492588759131 -501.711872614016 -588.524631863061 -749.457458542998 -390.205067416635 -543.409224664021 -592.312870852759 -844.617452184058 -366.497856678268 -537.953826549983 -597.184792978947 -671.66422425518 -379.924718061931 -633.891238900282 -698.713186486015 -978.205326316202 -379.881335634217 -709.395189203786 -750.374085578931 -835.914940182978 -440.532194013325 -719.907501331534 -818.889891771688 -942.962226827391 -370.024244793779 -559.402521956087 -682.946935029438 -744.158972761766 -387.834831584909 -525.214578223539 -545.247082173301 -634.892501300524 -350.279848927743 -497.351633287766 -628.240373096011 -713.609993005877 4.24990286082503 1.61746193439538 0.871676536390916 3.96948144874728 1.62830925007911 1.25661850015821 4.17020266928045 1.62610402656098 1.25642622145503 46.0733425049982 46.5410763898754 35.2420909072687 40.7700000000186 73.2299999999814 39.6999999999534 192.429999999997 2014 0.715784215784217 0.203296703296695 0.000499500499500596
-359.788782856082 -506.62465842094 -574.868655642081 -661.660456624731 -353.275554552281 -542.51546827678 -581.477127218495 -769.532069081811 -352.815822613803 -510.893909352254 -614.804772384789 -693.355097278246 -361.96755592142 -561.143204432862 -609.014641615067 -683.459366296506 -401.662423109 -610.50287879726 -701.857563603901 -928.818017992788 -374.694079053207 -640.402139959297 -759.815126275315 -939.077138787559 -379.344763870609 -567.636117187916 -681.965418128995 -804.995602411595 -344.921329956266 -517.386221328612 -581.928313113759 -678.402265009162 -334.671988627838 -555.39687426273 -627.299826151927 -862.980237472236 4.27685254824914 1.62159053835054 0.874956274106077 3.9998009759154 1.63434257886936 1.26868515773873 4.21222563302444 1.63233613892759 1.2680951544166 46.5697620643782 46.9072135977859 35.4946603166325 39.75 74.9500000000116 39.6300000000047 -5.63999999999986 2014 0.766733266733267 0.157342657342639 0.0014985014985016
-345.091117354926 -518.165904117291 -593.272225307983 -703.341424576187 -363.790656338752 -518.759080951673 -582.168183150118 -889.680514009504 -346.865656504312 -528.600368551225 -549.369489298906 -713.572016917358 -392.899195678039 -643.886707178993 -735.721287722436 -845.097439213909 -379.056375878244 -606.519667323476 -650.570411834601 -755.657543302304 -366.178141697226 -575.013991932811 -675.630809195972 -807.703341154563 -347.919521034069 -473.804977015392 -509.441092376411 -576.235893846583 -339.334429574811 -508.682065868564 -573.544572970931 -694.437012931803 -347.821694605193 -455.401300225686 -521.548694765281 -683.488994820299 4.30147547445635 1.62669935994534 0.878802265993994 4.0302747127352 1.64042078418872 1.28084156837743 4.246070323835 1.63845372686711 1.28064074954507 47.214314365292 47.5029128822246 35.8178201046144 40.5900000000256 73.929999999993 40.7200000000303 -20.9699999999991 2014 0.795704295704293 0.143356643356642 0.000499500499500727
-314.043394673064 -510.160904701491 -539.830305286955 -627.243680768657 -356.466541201003 -545.696447344925 -589.146505903086 -800.910435112837 -319.091136034062 -440.702267057392 -515.520286397966 -591.741605270983 -350.99547888521 -546.915171536451 -664.744502623053 -737.835441872509 -342.388432651528 -575.813661495697 -675.375959912473 -919.22696109091 -359.47736121746 -593.549947721086 -669.342436207076 -801.196149157993 -352.707071671621 -493.794841549896 -557.249649018057 -612.875098434152 -302.144188836973 -436.126420047592 -482.533961857298 -563.75166202947 -322.627911683718 -474.547761158243 -551.285241479735 -653.08253811252 4.29683447453559 1.62677382581503 0.875607454318949 3.98418895282909 1.63123415046492 1.26246830092984 4.25138999560622 1.63076405630851 1.26188858937148 46.4741858297641 46.5938054738177 35.4313536739748 41.8699999999953 76.4099999999744 39.9799999999814 -89.5700000000028 2014 0.854645354645355 0.105394605394643 0.00149850149850129
-316.68056260682 -460.210381428152 -536.792237785516 -691.174463389033 -322.520899396879 -481.284286804434 -490.682457643431 -530.262744874901 -315.734633739177 -495.457108516593 -565.673358120385 -737.509610393062 -335.870703481918 -584.290093722879 -660.48536291366 -766.505568869344 -323.005550113312 -505.243438696815 -560.116648822355 -643.193797420717 -306.527854337427 -498.438595935484 -579.570231805647 -914.769161608269 -297.44602533557 -438.572052705827 -493.699238808215 -598.65227431431 -294.836253219141 -456.980552775703 -495.327063241896 -582.323189716915 -314.236384239081 -437.400287555497 -508.593363298521 -575.45223920081 4.29510873316588 1.62494243154543 0.875890149433286 3.97553310273164 1.62951234958835 1.25902469917669 4.22056236982283 1.62892113641496 1.25883332327772 46.3108332459815 46.3972786171217 35.3086536396827 41.320000000007 75.8000000000466 40.8000000000466 51.4700000000009 2014 0.766733266733268 0.129370629370635 0.000499500499500913
-306.012340667497 -502.232668109827 -545.698787962434 -663.632872085206 -292.376888789855 -435.164081817937 -451.758906669395 -564.864289539321 -295.399149307223 -451.191868382716 -468.196422096694 -581.308845227571 -291.693641216441 -517.606104689185 -560.196712918112 -814.267745878978 -278.311263432676 -500.612108307301 -515.57241589382 -662.039752463546 -299.826909039921 -482.079372036949 -565.676654359275 -753.617777875808 -284.241146424477 -426.836450024662 -485.522479641238 -575.148395817617 -286.620049191697 -459.144564642157 -520.917160977094 -581.391112169361 -284.192620203625 -419.181325745022 -494.125604735704 -597.936124917437 4.27029813205128 1.62185774679835 0.873111534752909 3.96084671502023 1.62659361500369 1.25318723000738 4.19223970767532 1.62586738546371 1.25299738200775 46.0307110784271 46.2226302144699 35.134938392783 41.1699999999837 75.7399999999907 40 8.16999999999953 2014 0.747752247752247 0.153346653346642 0.000499500499500548
-303.719158302635 -436.768635200593 -498.71413493428 -608.780472768721 -285.981861287412 -431.228639033448 -503.785051604526 -610.743162423519 -295.893659970878 -434.870872519596 -475.169794856587 -576.474008237687 -289.16404490711 -496.953712018221 -527.699950796819 -580.946079622966 -300.969081894425 -515.29900843831 -544.396565104718 -615.1894851811 -317.255400318879 -579.793242817191 -621.336021107238 -716.049513582858 -314.3421228993 -433.89271141634 -521.61794868442 -712.746787622958 -285.185658210405 -424.283341785234 -469.52869773663 -496.874106859128 -301.939608695812 -432.71445546683 -483.406759399929 -650.236023321984 4.19361513935183 1.610398221151 0.86187615273724 3.89221081961246 1.61299759690732 1.22599519381465 4.09801486810583 1.61247694272237 1.22581331617175 44.6871502790662 45.2001175441363 34.5072297765192 41.3300000000163 73.9899999999907 40.1999999999534 155.829999999998 2014 0.682817182817184 0.200299700299647 0.000499500499500751
-253.991656268142 -378.779155434927 -417.049016400517 -492.685643431797 -257.070789641693 -428.933628052153 -500.076866328136 -602.564784642589 -255.533431551832 -384.256910363877 -446.345428494089 -618.514051186923 -286.49015854021 -445.474287607574 -507.354036872374 -553.759035051379 -305.002571690367 -558.838199942309 -631.369749408927 -741.697426873246 -313.124187623745 -564.436314178645 -638.05316376941 -723.085961437123 -276.709527395743 -422.166528603226 -483.022258865487 -548.6287295501 -282.151390500604 -390.390290014035 -450.788620515425 -551.074879702236 -287.58401697651 -408.448524593589 -457.570211755827 -492.746185504379 4.19102982387475 1.61036136060591 0.861160850076343 3.89050486882456 1.61266060795989 1.22532121591977 4.07979656129124 1.61225289926325 1.22513931763514 44.620219055219 45.1899217724205 34.4414395127512 40.390000000014 73.6500000000233 39.1100000000442 -37.0699999999989 2014 0.629870129870132 0.17732267732268 0.000499500499500573
-267.449582121228 -404.279971091041 -458.020432015344 -484.198920668779 -251.660196633956 -391.871474729567 -444.556874295851 -577.387294747442 -270.529810718179 -463.171077887591 -481.329764485046 -606.07680919634 -312.431111279268 -522.70604369439 -564.551208302651 -648.388737413448 -260.505177615121 -450.234620258346 -501.657820212882 -594.378092995711 -306.220383055773 -467.644488152933 -566.985378596367 -674.453027890656 -296.212271565206 -434.511013155694 -513.443764996006 -732.682620925031 -269.354909806096 -412.990116652979 -477.064704536743 -556.203695496852 -273.565656034598 -439.326977425448 -565.52941168288 -677.434110018078 4.19499584554844 1.61291420634276 0.862148696192471 3.9135758634769 1.61722187303583 1.23444374607165 4.11276273390416 1.61660864376134 1.23425778450828 44.9489843396389 45.5521568255721 34.6620509059289 41.359999999986 76.4799999999814 40.5499999999884 -18.8700000000003 2014 0.707792207792209 0.142357642357663 0.000499500499500287
-267.819890869289 -419.911413059147 -443.566938187798 -513.547810689912 -262.816481123405 -379.84259038956 -441.682669041175 -456.116049299424 -251.486049431476 -412.789226257487 -462.666059746833 -510.508310647057 -289.602777109093 -469.335750112012 -510.055427700082 -664.563410949312 -273.645053754702 -436.46393387472 -486.976359908439 -579.753220592597 -273.781835042036 -418.792685193919 -466.423503405063 -749.320409158636 -253.691878519142 -358.750614606633 -387.90545284755 -503.688116638946 -238.465625036525 -365.814840744013 -408.010440817574 -434.834833401959 -271.227879651216 -429.863099807633 -472.954569878327 -613.067678931721 4.19411118490315 1.61272278599652 0.863255949484288 3.91957162613077 1.61840863822204 1.23681727644407 4.11032313774535 1.61762761456468 1.23663068237466 44.9756358851896 45.5648732256868 34.6864230835832 41.460000000021 75.109999999986 40.070000000007 0.84000000000124 2014 0.694805194805196 0.137362637362629 0.000499500499500744
-252.864247488776 -362.776189696344 -405.766475672421 -503.05654970502 -256.188959566387 -376.61949155877 -406.303879184649 -512.899687517664 -243.449641058499 -366.117614384266 -433.557666302621 -515.962539707609 -232.839670400031 -372.228162595363 -452.798091023377 -472.305890447827 -260.694610114909 -424.782748629331 -547.336740629751 -842.171765434288 -263.637496695636 -451.910910691394 -522.255311961149 -624.002148623978 -274.413456465151 -393.44794165787 -439.691589243158 -558.940343620233 -246.508393309883 -350.40448845676 -398.247695891613 -489.227151793607 -266.093007389116 -386.887074561201 -428.937469555088 -563.809817497433 4.16101613832112 1.60578839047663 0.856966638918446 3.86752135371499 1.608125 1.21625 4.06821783729431 1.60775501737317 1.21571161334503 44.0676436056875 44.6103820258785 34.1971648438295 41 76.3099999999977 41.289999999979 152.81 2014 0.683816183816185 0.158341658341693 0.00149850149850133
-249.911756781916 -381.541705028744 -484.490142017108 -560.833455670612 -260.099718413446 -367.006837227672 -417.785042318814 -511.380699872418 -243.871709150059 -423.007786719251 -451.131845151065 -559.4754832838 -305.329970941591 -482.952412416555 -544.739995936083 -607.703773910754 -272.418555265122 -421.752152942838 -489.507450859641 -562.188700403157 -273.745397511135 -454.784186932077 -504.761897892561 -633.254273071796 -278.953471389288 -383.562820476852 -430.545992146807 -566.219815491925 -254.416779275556 -350.350547486339 -391.963869282644 -442.094866830561 -258.701406297215 -402.650203282411 -440.357313804631 -523.966195503332 4.05561543254599 1.59204734228579 0.834753487434914 3.77728244025255 1.59039868136396 1.18079736272793 3.95203996838085 1.59073220168032 1.18062451363937 42.4151659602595 43.4684606855151 33.2063411628161 41.3699999999953 76.320000000007 40.039999999979 -486.869999999998 2014 0.627872127872129 0.202297702297739 0.000499500499501199
-254.210190088908 -357.994340334459 -418.577132038788 -665.772680377995 -253.57710843735 -358.644090974455 -413.979748979756 -497.185599296739 -251.073762028914 -393.756417729063 -439.290979767743 -466.417263763211 -251.222646199118 -374.616317333937 -424.0035045064 -555.008911381601 -274.680226361713 -425.017479027643 -508.728024836228 -603.530524518717 -285.497767705865 -436.868638580139 -465.114744406275 -504.632159333066 -251.362636313351 -334.390405266761 -347.589164714361 -379.350115928628 -246.054131946369 -389.516295648228 -437.242610377081 -562.833414806392 -262.896280444999 -372.460130070678 -415.040899394572 -506.261809827366 4.04498057956635 1.58856843851193 0.832053998099667 3.76473787346713 1.58794486731125 1.17588973462251 3.95609240855086 1.58803862102324 1.17537449625609 42.3506565800416 43.2799838737168 33.1856396272899 40.8999999999651 74.25 40.5499999999884 458.11 2014 0.682817182817183 0.150349650349589 0.00149850149850126
-350.161779912635 -542.072219625068 -598.133396992905 -667.264254153162 -317.942151956618 -525.113824873968 -625.854072189831 -741.632087236457 -338.821142432664 -531.131137582781 -606.404828202408 -792.64624421764 -357.622742752798 -558.557472680379 -590.183569750537 -706.546404203002 -405.369598608697 -614.788231993127 -776.783751508037 -951.798651702518 -379.905277201731 -628.951698794957 -709.678186286931 -911.784503365501 -362.463710755121 -537.333257534349 -573.354140677037 -707.557620926285 -338.504171414032 -476.958045372627 -516.275599016841 -710.572119859465 -346.95094331816 -533.351299953164 -568.329690179586 -627.304364965843 4.09195197943384 1.59356871176842 0.774225354310511 3.83109654142856 1.60095405993985 1.20190811987971 3.97455400258931 1.60011666032201 1.20126723661462 43.6088202295946 44.4566647936813 32.6653489754472 40.710000000021 74.6300000000047 39.3500000000349 -82.8299999999991 2014 0.54995004995005 0.113386613386629 0.00149850149850177
-398.192083927349 -567.684690743823 -665.573938132911 -745.402790211921 -365.326450897692 -542.844914629183 -572.520013471938 -633.419975527686 -373.154986951524 -535.090159089401 -578.926303989573 -701.069770375158 -435.12367668632 -736.091693377052 -842.331633883628 -961.564626784192 -431.217772301958 -707.839612832234 -842.255674495075 -909.66716821902 -443.014330400636 -703.727856361555 -789.42902608616 -897.434346807406 -445.763773558215 -614.774931174402 -650.195729342295 -813.989229171699 -399.535068658242 -541.670405761326 -697.355222723202 -754.271173898634 -420.586634053955 -604.006600153874 -675.966012091932 -810.556030021419 4.10334437115294 1.59297996065096 0.777326945117783 3.86497299678667 1.6076226179319 1.21524523586379 3.98654001638106 1.60540647150027 1.21502649545882 44.2118366860721 45.4669056989041 32.8768259112462 40.4599999999627 74.2299999999814 39.7600000000093 62.5599999999983 2014 0.50999000999001 0.151348651348656 0.000499500499500539
-359.225988614788 -587.298215201185 -612.451402936074 -731.426160114615 -366.615743387723 -562.21175427864 -603.534987844387 -781.453403592938 -361.337131638861 -549.332149774877 -567.325141308222 -794.898250866974 -392.13731769386 -711.404130387735 -849.459072639136 -1028.2410007764 -378.800179573269 -677.030914515001 -707.429601890771 -891.330632289837 -440.386993156601 -667.709207360999 -741.37209278336 -951.06174759788 -358.765133375693 -536.645942914005 -568.095370062591 -709.974442589319 -375.471145423892 -533.614395936245 -575.215295467107 -727.786877697831 -386.981238104427 -536.456448301339 -555.416886699413 -628.043719608719 4.10223855543876 1.59161718810141 0.770944833032253 3.83109654142856 1.60095405993985 1.20190811987971 3.99212943586319 1.5991958178404 1.20169285350266 43.7821733230456 45.1306562427961 32.3158762081381 41.0200000000186 77.4699999999721 40.9699999999721 -161.289999999998 2014 0.593906093906093 0.188311688311695 0.000499500499500591
