"g_ML0.05" "g_ML0.01" "g_ML0.005" "g_ML0.001" "g_tau0.05" "g_tau0.01" "g_tau0.005" "g_tau0.001" "g_new0.05" "g_new0.01" "g_new0.005" "g_new0.001" "c_ML0.05" "c_ML0.01" "c_ML0.005" "c_ML0.001" "c_tau0.05" "c_tau0.01" "c_tau0.005" "c_tau0.001" "c_new0.05" "c_new0.01" "c_new0.005" "c_new0.001" "f_ML0.05" "f_ML0.01" "f_ML0.005" "f_ML0.001" "f_tau0.05" "f_tau0.01" "f_tau0.005" "f_tau0.001" "f_new0.05" "f_new0.01" "f_new0.005" "f_new0.001" "theta.F.ML" "theta.G.ML" "theta.C.ML" "theta.F.tau" "theta.G.tau" "theta.C.tau" "theta.F.new" "theta.G.new" "theta.C.new" "loglik.Fr" "loglik.Gu" "loglik.Cl" "time.Frank" "time.Gumbel" "time.Clayton" "L.real.left" "data.time.part" "p.F" "p.G" "p.C"
-5.99776265355557 -9.65567879334125 -10.5003154300241 -12.7713181986433 -5.77891271325997 -8.61962541897926 -9.43251882780632 -10.9510366041364 -5.33065760318007 -9.49592334613502 -10.1588379106592 -13.1503158775 -5.87684697453985 -9.53058104384795 -10.3138647433295 -12.4145106651614 -5.90441228726929 -11.3947710490477 -12.3652048653818 -14.5305355415687 -5.62924477299125 -9.52876285217826 -10.2251211412276 -14.1264277145239 -5.63824863303617 -8.83814839490685 -9.60403348961075 -11.7824104980086 -5.43048867170395 -8.71217879683782 -9.85540113714805 -10.742922836754 -5.70656098769497 -8.00114611567082 -8.98530553029297 -10.3198613401873 4.74727944600456 1.75931188585664 1.27151217065804 4.37070655063194 1.70925597874225 1.4185119574845 4.39722841788846 1.70938099349528 1.41829167808366 52.6785634910096 51.7045014676761 53.7307504376418 75.5999999999767 157.140000000014 75.4399999999441 2.66999999999998 2015 0.0704295704295696 0.00249750249750256 0.00149850149850118
-6.8917658426104 -10.2436478280367 -11.9222139433746 -15.3908120533378 -6.38188846002579 -10.408336839901 -11.7636200322746 -14.9829115926005 -6.9300048178588 -10.7033578217731 -12.2519190918508 -14.0561530486713 -7.43563503043414 -10.9667289131258 -12.2695654778548 -14.2372210769352 -7.77127889387015 -11.5772952163364 -13.0467346426861 -15.5380800307522 -7.81269867557939 -11.4236096223942 -12.6856791130348 -14.2424646953446 -6.61935379819311 -10.7709117282568 -12.8145980763987 -16.7954549649874 -6.94237845451907 -10.5395472967722 -10.9518652219571 -11.8667420247453 -6.55531324913348 -10.8202918603662 -11.4025159814342 -16.1768417055302 4.79525779663374 1.76490041085609 1.25573835316219 4.44142044888297 1.72376060741402 1.44752121482805 4.4797734481147 1.72378115676639 1.44704223665206 53.8427179854183 52.449005155903 53.6583412585779 81.5 163.150000000023 76.6199999999953 -0.649999999999991 2015 0.10839160839161 0.000499500499499278 0.00249750249750231
-6.49747858422804 -10.0704212882633 -11.2273571349463 -15.9762032336499 -5.53096139497817 -8.28854037646375 -10.9009041318788 -14.1292159364798 -5.6345315525287 -9.02733964008746 -9.60904322231237 -11.0790294626777 -6.27050728912372 -9.1556051120813 -11.284410026425 -15.1604594844955 -5.7581115115674 -9.83468716166849 -10.7652279418995 -13.0576527837006 -6.40093129340033 -10.0533015844081 -12.1568699388164 -14.5169029768889 -6.1686169982643 -9.29611647658866 -10.3102050929643 -10.8483123911694 -5.90674399747912 -9.34182630291878 -10.3529141484129 -12.6571752320539 -5.77499257026919 -8.55245810928739 -9.26072527144683 -13.5580338392615 4.78885063382016 1.76414666824696 1.25230706926641 4.44142044888297 1.72376060741402 1.44752121482805 4.47664938371926 1.72386147170182 1.4472286861384 53.7660429585749 52.4045479195583 53.5976943685603 73.3399999999674 178.140000000014 72.9100000000326 6.73000000000001 2015 0.101398601398602 0.00249750249749996 0.00149850149850086
-6.39490599183154 -10.2569531123647 -11.0394656251255 -11.872106416744 -5.96750406918244 -8.64147022336061 -9.73841920948658 -12.8775935381311 -6.00006099263339 -9.09452999810606 -10.2384001387055 -11.3219570029324 -5.65323425821559 -8.10107509168804 -9.55967968621204 -11.3429398224868 -5.79668843574703 -10.4190528329239 -13.4087174914283 -17.1669534821694 -6.22661650228614 -9.93946080806383 -10.6699766690518 -14.5426486942836 -5.94894265574342 -9.14397928016524 -10.1200864042925 -11.8328400529161 -6.21811078461022 -9.76681743211586 -10.8841477946361 -12.5246499544516 -6.02005720484921 -9.40337693485716 -10.0066607823262 -12.7022148606076 4.78701551311872 1.76392248402702 1.25173055517743 4.44235666354734 1.72395309882747 1.44790619765494 4.47489438710828 1.72397306355534 1.4474162484979 53.7284812091185 52.3796433432666 53.575632816584 78 162.819999999949 78.1800000000512 -3.24000000000001 2015 0.0944055944055948 0.000499500499497944 0.00249750249750238
-5.98242306878844 -8.41364202903938 -9.94906651584013 -12.737592907922 -5.78137983490757 -11.0391023614622 -12.479929406041 -16.2818771454115 -6.29393203379672 -9.82973403244389 -11.1698846099888 -12.0149440792915 -6.45622614344961 -10.5778255336909 -11.7522165809317 -13.1133706281433 -6.13450855851623 -9.85253636997294 -13.9608822936289 -18.0243474224712 -6.23350320303851 -10.6181213818337 -11.7705860788165 -12.4455183357995 -5.81139217905327 -9.15026174018179 -9.83667010973424 -11.6297702587805 -6.10792284716543 -9.15994291038769 -12.0414972769247 -12.526070723019 -5.93742360932369 -9.59823509721851 -11.99695422231 -13.5590955574066 4.79284423064686 1.76654532882247 1.25610741117915 4.49786323242908 1.73538669064748 1.47077338129496 4.52335359840894 1.73546450942414 1.47023725249847 54.5410706168874 53.8213934624033 54.0245707242633 79.7999999999302 163.319999999949 81.890000000014 -0.140000000000005 2015 0.086413586413586 0.00249750249750176 0.00249750249750185
-6.37203384842623 -9.51166235304955 -11.176938142043 -12.2622176680832 -6.65409241877168 -9.96777358235212 -11.0965934562623 -12.7488260874 -6.59536857716262 -9.45243996487591 -10.2223674011357 -11.7624524992588 -6.6600559013642 -10.5822887982892 -11.8267129700321 -15.5336343453028 -6.97530372037346 -10.1245491716478 -10.8146237880023 -16.8141870228856 -6.71865672622928 -10.3739810987002 -12.8650991139279 -14.5060702209707 -6.85668930163166 -11.0105247215965 -11.6294133791767 -16.1612862011013 -6.46579212521871 -11.0682840821052 -11.950657549419 -14.4974985201894 -6.61469852637232 -10.6210444853019 -12.6637612590455 -14.4134732852662 4.76335497986404 1.75809705566965 1.23271931967802 4.46581137970921 1.72877939529675 1.45755879059351 4.49806260909662 1.72882332785475 1.45699725345336 53.7927705203496 52.5712498600893 51.0962679876992 89.2600000000093 158.900000000023 76.75 0.419999999999993 2015 0.108391608391611 0.0014985014984992 0.00249750249750268
-5.94223228354059 -9.59570630837197 -12.470182646504 -16.2756437234425 -5.80162005624003 -9.80384044917984 -12.103773942829 -13.5320508757301 -6.24138394367374 -8.53980451484995 -9.70767652231995 -12.369178805799 -6.18826332744003 -9.31537673953521 -10.7923482469291 -11.9912066880391 -6.90235498889826 -11.5437448362298 -12.6984580847943 -15.9581622120746 -6.59542942983114 -11.3464771544701 -11.8585087595111 -13.1695604672198 -5.6813241190187 -9.77378517874498 -10.6735364700801 -13.8164372456333 -6.31756378525405 -10.1283441103555 -10.9394947807626 -14.0071264914138 -6.042036209163 -9.00675745733154 -10.1844609070888 -11.2928862695437 4.76543519006159 1.75668649143636 1.23078189743904 4.41899651625776 1.71915367483296 1.43830734966592 4.45066398743963 1.71928490845745 1.43799637246478 53.1922863960212 51.7365662270444 50.7152978538176 78.5 161.669999999925 89.4700000000885 4.97000000000002 2015 0.0914085914085905 0.00349650349650372 0.00149850149850241
-5.92510808649689 -8.73378115243896 -9.37740597023675 -12.2153819057 -6.28916286296786 -9.4400680491193 -10.5834804347011 -14.4274590515461 -6.56978361898911 -11.1927711381113 -11.8644150723565 -12.8590106976762 -6.17531945746965 -9.18383417588312 -12.4665266156719 -14.3469251193369 -5.85666625684159 -10.4994129263073 -11.1477718725189 -12.3698159662393 -6.03004572305374 -9.35757632096175 -10.2687155864053 -15.9269032658364 -5.98771290878465 -9.08785560215909 -10.244696034489 -13.5997432813829 -6.20163719643689 -9.18518614574052 -10.2053412840896 -12.5968525335925 -6.15764263674844 -8.64847499066551 -9.64236836043829 -14.8104520609788 4.84628623904114 1.76804900601629 1.245596329908 4.45266502945065 1.72607334525939 1.45214669051878 4.4858927938966 1.72617817957697 1.45204351851049 54.3731132279852 52.5625893780748 51.3721327307352 76.7100000000792 161.640000000014 78.3199999999488 4.83999999999998 2015 0.0844155844155847 0.00249750249750296 0.000499500499500649
-6.25056064414189 -9.05583970091899 -10.0354289568692 -11.3677921014802 -5.47712495182386 -9.0954874883936 -10.056752354651 -12.0349518065476 -5.11570060372273 -8.09526967498714 -8.92976499074242 -11.2462859781208 -5.84066733723417 -10.7789741847953 -11.4208128905951 -13.2485848945658 -5.61898351319569 -8.04700078836529 -9.08682789884844 -12.1155663552429 -5.62354505705224 -10.6211518751381 -12.8991047594534 -15.5288990944771 -6.26458840542631 -8.14458330319707 -10.1296471985231 -15.4454907969041 -5.17942827708294 -7.80407117816081 -9.03486190433635 -10.7056220692852 -5.47553536035366 -8.90938326689069 -9.75586317657652 -13.0380767220929 4.83842670775457 1.76718981855108 1.246359504024 4.46863235036309 1.72936036742467 1.45872073484933 4.49800163249358 1.7293792632544 1.45840251122672 54.7132711889493 52.9106987295583 51.6496904800623 77.9000000000233 169.800000000047 77.1800000000512 4.24000000000004 2015 0.0794205794205794 0.000499500499497421 0.00149850149850238
-5.69576572428135 -9.01161975994268 -10.4112667823324 -14.1208543418048 -6.50067096745716 -9.22027594230682 -10.3566874226955 -14.6563432892096 -5.73874002304147 -9.66480238304629 -10.8563587788503 -11.3653587603746 -5.80456630363874 -9.93201616927671 -11.1896568401476 -13.2326882825284 -6.46579830571337 -10.4805279253656 -11.4698896798413 -14.7774715280014 -5.77862431318554 -10.3440003507463 -12.1999450567628 -14.808038197979 -5.87694530460696 -8.96690032327144 -10.2872036107239 -12.0436674341352 -5.83770194864936 -9.21483515169633 -10.6150805723961 -13.4900846145255 -5.91029935286926 -8.74020395389573 -11.0491411929582 -15.1419325346403 4.717195206365 1.7449452907502 1.22212345035927 4.3633127953254 1.70774336283186 1.41548672566372 4.39813539021791 1.70779910997659 1.41500380040072 52.6752689257088 51.0587057462536 50.5019246803978 76.3300000000745 187.859999999986 81.7099999999627 1.79000000000001 2015 0.0984015984015976 0.00149850149849853 0.00249750249750234
-6.11008248295345 -9.34976576287342 -10.4922026424324 -12.5161640977734 -6.23935523916893 -9.95941763233154 -11.3130612202281 -15.0244927598716 -6.16333506604274 -10.2371693691477 -11.9767181311154 -12.9082667398446 -6.13778946599018 -9.22181454172073 -10.4739259202896 -12.5956358214382 -6.50112136605661 -9.11559136181973 -10.7211605045888 -13.1666266639674 -5.61606726966019 -10.5273137765567 -11.2642089036921 -13.1760445338823 -6.47139396973644 -10.0940342147056 -11.4107280990911 -15.0042906844306 -6.26588695647173 -9.4568727415527 -10.9468061616676 -13.3564993929843 -6.2169933162037 -9.3268574962653 -10.3020591987672 -11.5057592536418 4.70820418058177 1.74411006234497 1.21666246366048 4.33015653807634 1.70096959012781 1.40193918025562 4.3681123703159 1.70103423619007 1.40184663444313 52.1399306471066 50.6814813822042 49.2717193859491 77.8800000000047 157.780000000028 79.0999999999767 -1.45000000000001 2015 0.1003996003996 0.00149850149849766 0.000499500499501077
-5.85311558462985 -8.67926697414933 -9.80621266991023 -11.5886073312767 -5.7508892037011 -8.98567367369227 -10.4883429309999 -11.4205095921487 -5.45704834324031 -8.77090082141083 -9.8308827070189 -10.6610425375075 -6.62457823699921 -10.4069581424925 -12.8729856024579 -15.2859882458929 -5.66048042559281 -9.5355922813849 -12.3139677219427 -14.5082001911914 -6.03307786591966 -9.38778039950649 -9.68763754050215 -13.7576504928517 -6.06706483480583 -9.56942740674591 -11.2664839680791 -12.9552190957871 -5.74086503393234 -9.0802271367103 -11.7058053160453 -12.9106975218773 -5.82347509245333 -9.73014051289821 -11.2877816712159 -13.1157499119189 4.66840650576539 1.73959055019224 1.20435329624836 4.29992795010162 1.69480733340652 1.38961466681304 4.32661595737997 1.69491917960229 1.38915197607737 51.4708117029363 50.3259934323074 48.6311318264048 75.75 175.770000000019 79.7199999999721 -2.62999999999999 2015 0.0724275724275721 0.00249750249750299 0.00249750249750202
-6.28270876024668 -9.37089668519993 -11.222455766932 -16.9746855086444 -6.35448751019423 -9.69072541434172 -11.1740796755739 -12.7618107365475 -6.01897557818082 -9.96153981901344 -10.6817084994743 -11.5410440194565 -6.54320109066147 -10.3477070957826 -11.193364724707 -18.1652413327355 -6.28745725456597 -9.73355348853119 -11.0283919029649 -14.1151278321276 -6.26958287312974 -9.87168721325106 -10.8782809844143 -14.2384258134857 -6.23365126881261 -9.01348292788616 -10.0818669135712 -12.9024933313909 -5.82157399409853 -9.36113288368919 -11.754981630529 -12.5935433369829 -6.04669978555482 -9.00895986954441 -11.6519729246862 -15.604559858526 4.5884151357909 1.72623710446106 1.1916374777203 4.22367938674198 1.67932122266942 1.35864244533884 4.24681696922411 1.67948526421415 1.35839218814461 50.0281071258107 49.154439656461 47.8943066398173 77.140000000014 159.140000000014 73.3000000000466 1.50999999999998 2015 0.0634365634365643 0.00349650349650168 0.0014985014985013
-6.02040107119388 -10.1724258547511 -10.9827747522664 -13.0959399066174 -6.12335441852157 -8.39081601661991 -9.73157176636453 -13.3381299818808 -6.17260703101217 -10.5222915381791 -11.3746771092396 -13.1911215628432 -5.75580064012618 -8.33899250089668 -8.99393122204042 -11.4119759590773 -6.35768114421943 -8.58087632922737 -10.4762832437638 -12.4429453605531 -6.22818147466597 -9.65848198725974 -10.5190180160712 -13.5705827260732 -5.70487595846167 -9.95518159828773 -10.764746176889 -12.3038946653169 -5.12194607058276 -7.72510901612197 -9.61053883812368 -13.1299868833303 -5.71668606160419 -8.65535919045413 -9.82327109482968 -11.9089740507466 4.61586970080631 1.73106594804962 1.22415557034021 4.23541516501206 1.68169934640523 1.36339869281046 4.25232847854137 1.68192127418485 1.36332914080123 50.2096446078197 49.3258015498692 48.9573231225196 84 176.140000000014 79.5300000000279 0.709999999999986 2015 0.0444555444555449 0.00449550449550246 0.000499500499501102
-5.96634598637173 -8.97824047299058 -10.7906875729415 -13.9352382324697 -5.78391917486354 -8.82129250134761 -10.3344485409511 -12.0737637971892 -5.45720894228413 -7.98025053174747 -8.94907235055607 -10.9278259133881 -5.59148906964964 -9.31775444135021 -10.25087678845 -11.8623120011965 -5.23447849239562 -8.5905383121753 -9.46736151640049 -11.6935116726965 -6.25075320633051 -10.5266780503542 -11.9382693539062 -14.5827847925621 -5.23123807400341 -7.56557601073912 -8.07942653907175 -12.0783182066274 -5.49586691564335 -8.80152230819926 -10.4944875368962 -12.6444744814441 -6.2184608590756 -8.46851765558999 -9.92336086719481 -12.8166505372815 4.65113033830854 1.73680962371141 1.22964775929372 4.26622002143465 1.68795101683796 1.37590203367592 4.28833025442191 1.68807304133065 1.3756828714266 50.8269129879547 49.8047466137711 49.3420612317188 78.1300000000047 168.369999999995 79.9899999999907 1.68999999999999 2015 0.0574425574425567 0.00249750249750278 0.00149850149850127
-5.55067227999873 -8.62833212431506 -9.35815442399839 -11.5485470186634 -5.0717707893988 -9.03650775249387 -10.4625543618924 -12.6008484872514 -5.15878160915481 -8.19818824921109 -8.85434944517147 -9.89419493043682 -5.57513733960403 -9.79480435288351 -12.1319621910493 -13.1981735993154 -5.63342492983748 -8.54401608844886 -9.51069012702852 -13.4295304322033 -5.51864155683987 -8.8276174828382 -10.0214193004135 -12.7597252798617 -5.59721913951533 -9.37043974305321 -10.8936262074227 -13.114571324751 -5.78285488693873 -8.39720495073096 -9.89582780485239 -12.0624259260757 -5.06920036466358 -7.91148679483732 -8.69090390472232 -11.9648758124686 4.62312917866024 1.73044931352132 1.22584878984372 4.23451158208751 1.68151617470864 1.36303234941727 4.25256424766256 1.68154061683592 1.36268973313462 50.2301286088021 49.1668148617923 49.0593664574144 80.8800000000047 175.270000000019 73.7099999999627 -5.62999999999999 2015 0.0464535464535465 0.000499500499499962 0.00249750249750219
-4.87782908351551 -8.42769169322954 -9.35211274752729 -10.5631086522859 -5.07117343825237 -8.38656277470556 -9.65426860995665 -12.2725126247541 -5.13736617544155 -8.03586595332884 -9.08124685268233 -10.7198652257491 -5.3458314414913 -8.15878166701598 -9.30841098960466 -13.3726438849287 -5.71308554543533 -9.28462529255706 -9.77608753561334 -11.8635692373363 -5.13960250934223 -8.7414957001649 -9.21796272207029 -10.5150481614119 -4.91891713396785 -8.19561420933797 -8.84977163400116 -10.03590562131 -5.37256386474808 -8.38553252046475 -9.65834932422269 -10.7374088297923 -5.30223913898751 -7.27157629721285 -7.79705290507424 -8.62795789253965 4.64340660020151 1.73461524910119 1.2278517709585 4.248079942059 1.68426794675976 1.36853589351953 4.2676290625166 1.68444398627844 1.36818453457207 50.5367552245007 49.4790812004959 49.1794683579647 80.609999999986 163.710000000079 75.9400000000605 1.77000000000003 2015 0.049450549450549 0.00349650349650277 0.00249750249750231
-6.49506553260413 -10.1129067573391 -10.711017927102 -13.6393101605286 -5.93366671779892 -9.39136484076908 -10.6060887740762 -11.3742177815725 -6.02780466321652 -9.73882924888261 -10.358291682602 -11.7889856710614 -6.33144592192863 -9.41435891817461 -10.9655141070766 -12.2262609573507 -6.60533063182039 -11.2373066752538 -12.0478374993665 -16.2324896946646 -6.71342771277198 -10.5644008347342 -11.8546269108416 -15.1358680430503 -6.27935357978913 -9.22984145301527 -10.844880410508 -12.5532415480814 -5.49098724699572 -8.62601338586616 -9.45330985618027 -11.727512556226 -5.6310748008099 -8.39799391288996 -10.3378428242142 -13.7244194320579 4.68862598393962 1.74257878056571 1.24694527291723 4.33842793992516 1.70265799051505 1.40531598103011 4.35819436298892 1.70267793096962 1.40492044979107 51.8571968829465 50.5770108070066 51.1745337269108 78.4400000000605 158.25 73.9500000000698 2.95999999999997 2015 0.0564435564435575 0.000499500499497982 0.00249750249750238
-5.58748887486283 -9.20104117710898 -10.539308630742 -11.4946766397376 -5.84759909179404 -8.89512756246737 -9.84116543474829 -11.4334406772909 -5.335911350309 -8.4176761833163 -9.78843379129105 -12.3799787514131 -5.17143163082357 -10.3010031875289 -12.4560863815317 -17.0151249284884 -5.81116236427509 -8.40140275447219 -9.78422325787718 -12.9538988953963 -5.61892151187322 -9.26054547128502 -11.0099715265027 -14.011531987788 -5.72969830948279 -8.54075321531246 -9.6520539629277 -11.4097579958449 -5.68229194088503 -8.68998588714545 -9.10473795775642 -12.20595491087 -5.52971083436231 -7.76715696845029 -9.48495134919083 -12.9381667676706 4.76444348776062 1.75837146842991 1.25928158646262 4.39387279466052 1.71400022204952 1.42800044409903 4.42034212988196 1.71406671242871 1.42757906833071 53.082896377308 51.8673305294948 51.7744642960995 74.2900000000373 164.280000000028 79.1999999999534 4.11000000000003 2015 0.0714285714285719 0.00149850149850084 0.00249750249750236
-5.19941067241228 -7.85428996223719 -8.53474744894805 -10.4769354289153 -5.63028615792815 -8.4342310388869 -10.5006779201394 -12.0413689753174 -5.44195619362223 -8.54406214731878 -9.84483465094279 -13.0463773486151 -5.55541043810365 -9.19108413437715 -9.55458495742545 -12.1806840614489 -5.48630078697187 -8.82246850812903 -10.481312838978 -12.4814217511491 -5.72058497096636 -8.74011365874241 -10.4585175144297 -11.9352226446444 -5.31607509723469 -9.28966838208398 -9.92452199765361 -12.5936514915856 -5.00559686003372 -7.44417891619831 -8.37498244585252 -10.4601294072223 -4.98701680628163 -8.09034092263084 -8.41150707306566 -9.82935061001852 4.82448694468023 1.76564246932265 1.27285574569938 4.45454125178282 1.7264594050548 1.4529188101096 4.48281382471654 1.72647897701497 1.45264898533775 54.3484792549595 52.7319497036011 52.6359513276418 75.4700000000885 167.109999999986 74.4500000000698 2.25999999999999 2015 0.0764235764235767 0.000499500499503721 0.00149850149850193
-5.11352405019764 -8.07629424017834 -8.74690923713559 -12.6022029142149 -5.89857574550698 -8.83729565285445 -9.45238375330848 -10.2516131718307 -6.0227295952774 -9.05702113594159 -10.8692561818293 -12.6929512821478 -5.46132727118675 -9.16916248073731 -10.4348156377352 -14.3310653382458 -5.61390650620627 -10.278043490922 -10.8376669081561 -13.0641469736618 -5.47791740482478 -9.76124607641202 -10.2171442328872 -11.6791704339165 -5.03570907184342 -7.54386851246303 -9.84536497702589 -13.3107041023836 -5.24285516779854 -7.88759399227823 -8.87944185074545 -10.3946965046038 -5.3789293293501 -8.91690514581031 -10.344003249486 -12.8434710252666 4.81559621002305 1.75951371325148 1.27056068760896 4.47616165732221 1.73091153716784 1.46182307433569 4.50345884163032 1.73092582396908 1.46172753867798 54.7147115547388 52.8538530058092 52.8328792629528 77.5 158.109999999986 77.3099999999395 -0.860000000000001 2015 0.0804195804195801 0.00049950049949749 0.000499500499500737
-6.01684434479418 -8.88672835194821 -10.9700055062308 -12.3035700426849 -5.84829698104992 -8.77951271463655 -9.57555310098016 -10.4983141631414 -5.98499557440995 -9.90660955445001 -10.145314400592 -10.5748772398939 -5.92101173441467 -8.81802443273996 -10.1066150215059 -13.2669150952262 -5.08672321541756 -8.14569512238692 -8.55884630289924 -10.5935823908739 -5.22288253426525 -9.11596241065834 -10.1640673754348 -13.54001034695 -5.5738889557888 -8.82456843184509 -9.95457757397136 -12.4326496156413 -5.65297266095474 -8.66680437780362 -9.63860299836193 -12.1930309347442 -6.16086427429279 -9.50668556395738 -11.3639531168819 -12.286715697939 4.91258606277137 1.77643353208956 1.28636822715994 4.55772819709286 1.74776406656855 1.4955281331371 4.59016525474479 1.7477783869809 1.49521470670457 56.3482621472086 54.2528178623326 53.6846964677009 74.8499999999767 189.459999999963 77.8100000000559 12.1 2015 0.0914085914085913 0.000499500499493134 0.00149850149850189
-5.10262995099592 -7.90042985872037 -8.46986346670311 -10.3827811422634 -5.7668032943963 -8.5093291585755 -9.2480935549187 -11.8679543345653 -5.19507688952728 -7.96698036382903 -8.5265158031134 -10.8855040173127 -5.48269073713994 -8.97768125420179 -10.1848669135719 -11.0531579591071 -5.191985285875 -8.44677670938737 -9.39294348033423 -13.158399915934 -5.78593645351468 -8.81752390087657 -10.2308812616089 -11.2698880323796 -5.92799495528136 -8.44666902581391 -10.2662398401076 -11.1883386848251 -5.44774147984522 -8.6998900035185 -9.71889970154024 -10.6720688300294 -5.66368909655286 -9.23344232500054 -10.7948433855866 -12.9425043266805 4.90655619306448 1.77297172096406 1.2868983322712 4.54246535388055 1.74460391004633 1.48920782009267 4.57756502019548 1.7446464192535 1.48870255164156 55.962255554979 53.7028980188782 53.4864613633387 76.1199999999953 175.719999999972 108.670000000042 -0.790000000000013 2015 0.0964035964035956 0.00149850149850153 0.00249750249750187
-6.94497893951336 -11.1420295346395 -11.899071104679 -17.366433544342 -6.45356558998982 -10.6546982105594 -12.1254681105992 -18.3791019382974 -6.55639264287567 -9.67612375299074 -11.1298826744382 -16.8542551776073 -7.21921859526274 -11.5430943440948 -15.2677498880655 -17.2641702834202 -7.26895457000563 -12.0513332573826 -13.4803309557121 -21.4786105331023 -7.07618905342987 -12.7063584420653 -13.8712880214572 -19.1021972207225 -7.3259691077633 -11.5509537595324 -12.8236840345163 -16.6777784790928 -6.8490727281252 -10.2943293836411 -12.0146256016779 -15.285097501865 -6.53163270599934 -10.6198808959011 -13.0421890116618 -15.6050653452937 4.91088968878235 1.751456602252 1.29093021485658 4.59029677747323 1.7545175588135 1.509035117627 4.61928145127291 1.75451297196551 1.50892617411913 56.8590948233216 53.4774344613987 53.9904497614172 84.640000000014 172.150000000023 74.4400000000605 5.19000000000004 2015 0.0904095904095902 0.0014985014984453 0.000499500499500707
-6.85495367392443 -11.0914466901997 -12.2574643197998 -16.5757382064887 -7.91849586768747 -11.7251491560095 -12.8979395691115 -15.9872216066026 -7.94306989965716 -13.3207660108896 -14.7931524739187 -17.0516134877674 -7.92477617787005 -11.2124223791108 -13.4145372295201 -18.789150426821 -8.03711341563248 -11.9733713687305 -15.391445717147 -17.2263280527147 -6.90632161590032 -12.0865195606193 -13.6129921052107 -16.278526634954 -6.73950313037548 -10.1106660344576 -11.2062238352235 -16.0049880380421 -6.77258911077661 -9.83005342984702 -10.7780366685995 -12.7288422611414 -7.84949279814956 -11.9574084992921 -12.8765310410322 -16.307076736091 4.90907188497662 1.74961143849353 1.2905393737127 4.57303159751738 1.75093569241239 1.50187138482477 4.6060984989307 1.7509337080159 1.50176582437966 56.3333446758718 52.8236971018524 53.6673712115079 83.9400000000605 172.300000000047 82.6600000000326 10.3 2015 0.0984015984015968 0.00149850149850326 0.000499500499500885
-6.8639377652271 -10.1321692358265 -11.1018178243608 -15.3834450605363 -6.72853924660846 -10.7554035035848 -12.9450181342279 -19.5348572459924 -7.09434758984098 -12.2377756472836 -13.811219413536 -15.4125196989741 -7.80536477200546 -11.6120285687064 -12.6128208425841 -19.6224287997023 -7.53822635026939 -11.8286020579425 -12.5046664775449 -14.5374095553651 -7.39686743763491 -11.3869208194549 -13.1859882812952 -17.3196521671239 -6.80380787454902 -10.0319711062627 -11.0836498038174 -12.9912742380721 -7.17164511486365 -10.7037624281971 -12.1710831914753 -16.102132059854 -6.94130046816131 -11.1450160758473 -12.6444759060901 -14.1943438300989 4.82026215071401 1.7333753163909 1.2789221820894 4.50543076230776 1.73694869486949 1.47389738973897 4.54018487661234 1.73693977034781 1.47360521909814 55.0396380780399 51.5799818201934 53.1680961067844 77.2600000000093 178.520000000019 76.5200000000186 -3.93000000000002 2015 0.11038961038961 0.00249750249750073 0.00149850149850095
-7.52840141838003 -12.6318256135257 -13.7574582107256 -16.3879482557736 -8.00435145063884 -11.8102691509267 -13.9257970809366 -15.5677478905071 -7.87535160263267 -11.3849750961081 -13.7563217357043 -16.5735370491584 -7.94995329896951 -13.6993152539701 -14.3721234932071 -15.7672178767781 -7.60645652466307 -12.8350034298078 -15.5684835290553 -18.9519007538749 -7.72884114521601 -14.993341932662 -17.366753906687 -18.6815214366751 -8.41563921086461 -12.8503403520831 -13.853289222979 -16.1835978007805 -8.33451436674927 -13.5564394455209 -15.0567859259821 -18.2145432182943 -8.10408513103802 -12.8129273804477 -13.3865625041328 -20.2117591601828 4.79980839393196 1.71749145200044 1.27766120908758 4.48747404604652 1.73324351633547 1.46648703267093 4.51727217813749 1.73323564817146 1.46639271407773 54.826390483884 50.4408602046758 53.1458047253029 88.0500000000466 169.569999999949 77.5800000000745 -8.72999999999999 2015 0.0954045954045945 0.000499500499510533 0.000499500499500758
-7.97068430835712 -12.076553978235 -13.234466203321 -16.8471499678383 -8.65264395893621 -14.3666012962593 -15.434870034858 -17.6062797166458 -8.73833012232974 -12.5918932175792 -13.6322295264303 -15.1603477063979 -8.94788761232757 -14.9353595817429 -15.8305484648145 -20.8405374020222 -8.2473333808113 -13.5882633914943 -16.4362525927331 -19.388567806019 -8.4767732738881 -14.8105261271476 -15.7329460908272 -19.1795866435587 -9.18017661036298 -14.0293217080072 -14.5985385545861 -16.8753671923317 -8.67997693504808 -13.8173688338127 -16.760682171739 -19.5814769966277 -8.65714485029603 -13.2703229385374 -15.0403752872143 -18.2845988206083 4.79209263241959 1.71750165978527 1.27188145512966 4.5224940910464 1.74047350620068 1.48094701240135 4.55898819929422 1.7404390828544 1.48021601394935 55.2565792793249 50.7843399699967 53.5389903174675 87.1300000000047 184.060000000056 75.1599999999162 2.26999999999999 2015 0.135364635364635 0.00149850149849951 0.00349650349650378
